ID,Estradas,Numero_Estradas,Descricoes,Comprimento,Data_Inicio,Hora_Inicio,Data_Fim,Hora_Fim,Categoria,Magnitude,Coordenadas,Cidade,Versao,Diferenca
c2add6388183e8090d8cc4a4f4b5908a,"PO-355",1,"Encerrado/a",66.9523,2020-12-29,05,,,Estrada fechada,Indefinido,"41.9018688922,-8.8699177347",Braga,2,
c2add6388183e8090d8cc4a4f4b5908a,"PO-355",1,"Encerrado/a",66.9523,2020-12-29,05,,,Estrada fechada,Indefinido,"41.9020928563,-8.8697742365",Braga,2,
c2add6388183e8090d8cc4a4f4b5908a,"PO-355",1,"Encerrado/a",66.9523,2020-12-29,05,,,Estrada fechada,Indefinido,"41.9021264196,-8.8697581433",Braga,2,
c2add6388183e8090d8cc4a4f4b5908a,"PO-355",1,"Encerrado/a",66.9523,2020-12-29,05,,,Estrada fechada,Indefinido,"41.9021532453,-8.8697594844",Braga,2,
c2add6388183e8090d8cc4a4f4b5908a,"PO-355",1,"Encerrado/a",66.9523,2020-12-29,05,,,Estrada fechada,Indefinido,"41.9021934839,-8.8697715543",Braga,2,
c2add6388183e8090d8cc4a4f4b5908a,"PO-355",1,"Encerrado/a",66.9523,2020-12-29,05,,,Estrada fechada,Indefinido,"41.9023624231,-8.86952345",Braga,2,
5cdbc26919e4c6a79fb9c81c64709ce2,"PO-355",1,"Encerrado/a",66.9523297031,2020-12-29,05,,,Estrada fechada,Indefinido,"41.9023624231,-8.86952345",Braga,2,
5cdbc26919e4c6a79fb9c81c64709ce2,"PO-355",1,"Encerrado/a",66.9523297031,2020-12-29,05,,,Estrada fechada,Indefinido,"41.9021934839,-8.8697715543",Braga,2,
5cdbc26919e4c6a79fb9c81c64709ce2,"PO-355",1,"Encerrado/a",66.9523297031,2020-12-29,05,,,Estrada fechada,Indefinido,"41.9021532453,-8.8697594844",Braga,2,
5cdbc26919e4c6a79fb9c81c64709ce2,"PO-355",1,"Encerrado/a",66.9523297031,2020-12-29,05,,,Estrada fechada,Indefinido,"41.9021264196,-8.8697581433",Braga,2,
5cdbc26919e4c6a79fb9c81c64709ce2,"PO-355",1,"Encerrado/a",66.9523297031,2020-12-29,05,,,Estrada fechada,Indefinido,"41.9020928563,-8.8697742365",Braga,2,
5cdbc26919e4c6a79fb9c81c64709ce2,"PO-355",1,"Encerrado/a",66.9523297031,2020-12-29,05,,,Estrada fechada,Indefinido,"41.9018688922,-8.8699177347",Braga,2,
890aabfb7b6df0219fbe339d256ed596,"N301",1,"Encerrado/a",175.3449969404,2020-10-14,06,,,Estrada fechada,Indefinido,"41.875948074,-8.8384728573",Braga,1,
890aabfb7b6df0219fbe339d256ed596,"N301",1,"Encerrado/a",175.3449969404,2020-10-14,06,,,Estrada fechada,Indefinido,"41.8759413336,-8.8386042856",Braga,1,
890aabfb7b6df0219fbe339d256ed596,"N301",1,"Encerrado/a",175.3449969404,2020-10-14,06,,,Estrada fechada,Indefinido,"41.8759332826,-8.8388376378",Braga,1,
890aabfb7b6df0219fbe339d256ed596,"N301",1,"Encerrado/a",175.3449969404,2020-10-14,06,,,Estrada fechada,Indefinido,"41.8759171805,-8.8389422439",Braga,1,
890aabfb7b6df0219fbe339d256ed596,"N301",1,"Encerrado/a",175.3449969404,2020-10-14,06,,,Estrada fechada,Indefinido,"41.875678458,-8.8391299985",Braga,1,
890aabfb7b6df0219fbe339d256ed596,"N301",1,"Encerrado/a",175.3449969404,2020-10-14,06,,,Estrada fechada,Indefinido,"41.8755792241,-8.8392010771",Braga,1,
890aabfb7b6df0219fbe339d256ed596,"N301",1,"Encerrado/a",175.3449969404,2020-10-14,06,,,Estrada fechada,Indefinido,"41.8753351329,-8.8394143127",Braga,1,
890aabfb7b6df0219fbe339d256ed596,"N301",1,"Encerrado/a",175.3449969404,2020-10-14,06,,,Estrada fechada,Indefinido,"41.8752935668,-8.8394505225",Braga,1,
890aabfb7b6df0219fbe339d256ed596,"N301",1,"Encerrado/a",175.3449969404,2020-10-14,06,,,Estrada fechada,Indefinido,"41.8755282964,-8.8400365852",Braga,1,
1fb4c7a1facf791aadbfa356b47d411a,"N13",1,"Encerrado/a",152.9586550976,2020-09-22,20,,,Estrada fechada,Indefinido,"41.8770571072,-8.8374697112",Braga,1,
1fb4c7a1facf791aadbfa356b47d411a,"N13",1,"Encerrado/a",152.9586550976,2020-09-22,20,,,Estrada fechada,Indefinido,"41.8768962143,-8.837583705",Braga,1,
1fb4c7a1facf791aadbfa356b47d411a,"N13",1,"Encerrado/a",152.9586550976,2020-09-22,20,,,Estrada fechada,Indefinido,"41.8765877207,-8.8377741419",Braga,1,
1fb4c7a1facf791aadbfa356b47d411a,"N13",1,"Encerrado/a",152.9586550976,2020-09-22,20,,,Estrada fechada,Indefinido,"41.8764388719,-8.8378733836",Braga,1,
1fb4c7a1facf791aadbfa356b47d411a,"N13",1,"Encerrado/a",152.9586550976,2020-09-22,20,,,Estrada fechada,Indefinido,"41.8762846554,-8.8379914008",Braga,1,
1fb4c7a1facf791aadbfa356b47d411a,"N13",1,"Encerrado/a",152.9586550976,2020-09-22,20,,,Estrada fechada,Indefinido,"41.8761800551,-8.8381053947",Braga,1,
1fb4c7a1facf791aadbfa356b47d411a,"N13",1,"Encerrado/a",152.9586550976,2020-09-22,20,,,Estrada fechada,Indefinido,"41.8760767652,-8.8382126831",Braga,1,
1fb4c7a1facf791aadbfa356b47d411a,"N13",1,"Encerrado/a",152.9586550976,2020-09-22,20,,,Estrada fechada,Indefinido,"41.8759721646,-8.8383360647",Braga,1,
1fb4c7a1facf791aadbfa356b47d411a,"N13",1,"Encerrado/a",152.9586550976,2020-09-22,20,,,Estrada fechada,Indefinido,"41.8759628029,-8.8383575223",Braga,1,
1fb4c7a1facf791aadbfa356b47d411a,"N13",1,"Encerrado/a",152.9586550976,2020-09-22,20,,,Estrada fechada,Indefinido,"41.8759560626,-8.8383843444",Braga,1,
1fb4c7a1facf791aadbfa356b47d411a,"N13",1,"Encerrado/a",152.9586550976,2020-09-22,20,,,Estrada fechada,Indefinido,"41.875948074,-8.8384728573",Braga,1,
bf9b55ae9758f8273629fe598eb53f14,"N13-3,N13",2,"Trabalhos na estrada",110.5232712578,2021-05-11,17,,,Trabalhos na estrada,Desconhecido,"41.6742419074,-8.8117674433",Braga,1,
bf9b55ae9758f8273629fe598eb53f14,"N13-3,N13",2,"Trabalhos na estrada",110.5232712578,2021-05-11,17,,,Trabalhos na estrada,Desconhecido,"41.6734010199,-8.8118707083",Braga,1,
bf9b55ae9758f8273629fe598eb53f14,"N13-3,N13",2,"Trabalhos na estrada",110.5232712578,2021-05-11,17,,,Trabalhos na estrada,Desconhecido,"41.6732521371,-8.8118894838",Braga,1,
f8fcd0b5980b716fc6102334ced9d3df,"N13",1,"Encerrado/a",404.7825208704,2021-04-14,14,,,Estrada fechada,Indefinido,"41.5249756454,-8.7721096419",Braga,1,
f8fcd0b5980b716fc6102334ced9d3df,"N13",1,"Encerrado/a",404.7825208704,2021-04-14,14,,,Estrada fechada,Indefinido,"41.5250882861,-8.7720747732",Braga,1,
f8fcd0b5980b716fc6102334ced9d3df,"N13",1,"Encerrado/a",404.7825208704,2021-04-14,14,,,Estrada fechada,Indefinido,"41.5251834815,-8.7720814787",Braga,1,
f8fcd0b5980b716fc6102334ced9d3df,"N13",1,"Encerrado/a",404.7825208704,2021-04-14,14,,,Estrada fechada,Indefinido,"41.5252545798,-8.7721069597",Braga,1,
f8fcd0b5980b716fc6102334ced9d3df,"N13",1,"Encerrado/a",404.7825208704,2021-04-14,14,,,Estrada fechada,Indefinido,"41.525331012,-8.7721606038",Braga,1,
f8fcd0b5980b716fc6102334ced9d3df,"N13",1,"Encerrado/a",404.7825208704,2021-04-14,14,,,Estrada fechada,Indefinido,"41.525380649,-8.7722209535",Braga,1,
f8fcd0b5980b716fc6102334ced9d3df,"N13",1,"Encerrado/a",404.7825208704,2021-04-14,14,,,Estrada fechada,Indefinido,"41.5254208731,-8.7723657928",Braga,1,
f8fcd0b5980b716fc6102334ced9d3df,"N13",1,"Encerrado/a",404.7825208704,2021-04-14,14,,,Estrada fechada,Indefinido,"41.5254329215,-8.7724516235",Braga,1,
f8fcd0b5980b716fc6102334ced9d3df,"N13",1,"Encerrado/a",404.7825208704,2021-04-14,14,,,Estrada fechada,Indefinido,"41.5254370004,-8.7725455008",Braga,1,
f8fcd0b5980b716fc6102334ced9d3df,"N13",1,"Encerrado/a",404.7825208704,2021-04-14,14,,,Estrada fechada,Indefinido,"41.5254181747,-8.7726353548",Braga,1,
f8fcd0b5980b716fc6102334ced9d3df,"N13",1,"Encerrado/a",404.7825208704,2021-04-14,14,,,Estrada fechada,Indefinido,"41.5253819668,-8.7727252088",Braga,1,
f8fcd0b5980b716fc6102334ced9d3df,"N13",1,"Encerrado/a",404.7825208704,2021-04-14,14,,,Estrada fechada,Indefinido,"41.5253189636,-8.7727962874",Braga,1,
f8fcd0b5980b716fc6102334ced9d3df,"N13",1,"Encerrado/a",404.7825208704,2021-04-14,14,,,Estrada fechada,Indefinido,"41.5252277846,-8.77293308",Braga,1,
f8fcd0b5980b716fc6102334ced9d3df,"N13",1,"Encerrado/a",404.7825208704,2021-04-14,14,,,Estrada fechada,Indefinido,"41.5251955927,-8.773022934",Braga,1,
f8fcd0b5980b716fc6102334ced9d3df,"N13",1,"Encerrado/a",404.7825208704,2021-04-14,14,,,Estrada fechada,Indefinido,"41.5251593846,-8.7731476568",Braga,1,
f8fcd0b5980b716fc6102334ced9d3df,"N13",1,"Encerrado/a",404.7825208704,2021-04-14,14,,,Estrada fechada,Indefinido,"41.5251539879,-8.7733220003",Braga,1,
f8fcd0b5980b716fc6102334ced9d3df,"N13",1,"Encerrado/a",404.7825208704,2021-04-14,14,,,Estrada fechada,Indefinido,"41.5251660363,-8.7735727869",Braga,1,
f8fcd0b5980b716fc6102334ced9d3df,"N13",1,"Encerrado/a",404.7825208704,2021-04-14,14,,,Estrada fechada,Indefinido,"41.5251727508,-8.7736425243",Braga,1,
f8fcd0b5980b716fc6102334ced9d3df,"N13",1,"Encerrado/a",404.7825208704,2021-04-14,14,,,Estrada fechada,Indefinido,"41.5251392411,-8.7737229906",Braga,1,
f8fcd0b5980b716fc6102334ced9d3df,"N13",1,"Encerrado/a",404.7825208704,2021-04-14,14,,,Estrada fechada,Indefinido,"41.5252237057,-8.7745263122",Braga,1,
f8fcd0b5980b716fc6102334ced9d3df,"N13",1,"Encerrado/a",404.7825208704,2021-04-14,14,,,Estrada fechada,Indefinido,"41.5253002007,-8.775062754",Braga,1,
f8fcd0b5980b716fc6102334ced9d3df,"N13",1,"Encerrado/a",404.7825208704,2021-04-14,14,,,Estrada fechada,Indefinido,"41.5253779506,-8.7756152891",Braga,1,
f8fcd0b5980b716fc6102334ced9d3df,"N13",1,"Encerrado/a",404.7825208704,2021-04-14,14,,,Estrada fechada,Indefinido,"41.5254007297,-8.7757829271",Braga,1,
f8fcd0b5980b716fc6102334ced9d3df,"N13",1,"Encerrado/a",404.7825208704,2021-04-14,14,,,Estrada fechada,Indefinido,"41.525434302,-8.7760283492",Braga,1,
f8fcd0b5980b716fc6102334ced9d3df,"N13",1,"Encerrado/a",404.7825208704,2021-04-14,14,,,Estrada fechada,Indefinido,"41.5254610972,-8.7763180278",Braga,1,
f186f1f5f60d5c18eff2262ec2eb23a5,"PO-530",1,"Encerrado/a",39.6251896528,2021-05-10,17,,,Estrada fechada,Indefinido,"41.94622458,-8.7715839289",Braga,1,
f186f1f5f60d5c18eff2262ec2eb23a5,"PO-530",1,"Encerrado/a",39.6251896528,2021-05-10,17,,,Estrada fechada,Indefinido,"41.9462487688,-8.7716711007",Braga,1,
f186f1f5f60d5c18eff2262ec2eb23a5,"PO-530",1,"Encerrado/a",39.6251896528,2021-05-10,17,,,Estrada fechada,Indefinido,"41.946275576,-8.7717810713",Braga,1,
f186f1f5f60d5c18eff2262ec2eb23a5,"PO-530",1,"Encerrado/a",39.6251896528,2021-05-10,17,,,Estrada fechada,Indefinido,"41.9462956502,-8.7718977474",Braga,1,
f186f1f5f60d5c18eff2262ec2eb23a5,"PO-530",1,"Encerrado/a",39.6251896528,2021-05-10,17,,,Estrada fechada,Indefinido,"41.9463037547,-8.7720479511",Braga,1,
d5cdbb94dd451b1fa20143c2694affb2,"PO-530",1,"Encerrado/a",39.6251896528,2021-05-10,17,,,Estrada fechada,Indefinido,"41.9463037547,-8.7720479511",Braga,1,
d5cdbb94dd451b1fa20143c2694affb2,"PO-530",1,"Encerrado/a",39.6251896528,2021-05-10,17,,,Estrada fechada,Indefinido,"41.9462956502,-8.7718977474",Braga,1,
d5cdbb94dd451b1fa20143c2694affb2,"PO-530",1,"Encerrado/a",39.6251896528,2021-05-10,17,,,Estrada fechada,Indefinido,"41.946275576,-8.7717810713",Braga,1,
d5cdbb94dd451b1fa20143c2694affb2,"PO-530",1,"Encerrado/a",39.6251896528,2021-05-10,17,,,Estrada fechada,Indefinido,"41.9462487688,-8.7716711007",Braga,1,
d5cdbb94dd451b1fa20143c2694affb2,"PO-530",1,"Encerrado/a",39.6251896528,2021-05-10,17,,,Estrada fechada,Indefinido,"41.94622458,-8.7715839289",Braga,1,
4b25f0cacea237aafc70fbc6c14da88f,"N13",1,"Encerrado/a",835.7572924874,2021-04-14,15,,,Estrada fechada,Indefinido,"41.5254610972,-8.7763180278",Braga,1,
4b25f0cacea237aafc70fbc6c14da88f,"N13",1,"Encerrado/a",835.7572924874,2021-04-14,15,,,Estrada fechada,Indefinido,"41.525434302,-8.7760283492",Braga,1,
4b25f0cacea237aafc70fbc6c14da88f,"N13",1,"Encerrado/a",835.7572924874,2021-04-14,15,,,Estrada fechada,Indefinido,"41.5254007297,-8.7757829271",Braga,1,
4b25f0cacea237aafc70fbc6c14da88f,"N13",1,"Encerrado/a",835.7572924874,2021-04-14,15,,,Estrada fechada,Indefinido,"41.5253779506,-8.7756152891",Braga,1,
4b25f0cacea237aafc70fbc6c14da88f,"N13",1,"Encerrado/a",835.7572924874,2021-04-14,15,,,Estrada fechada,Indefinido,"41.5253002007,-8.775062754",Braga,1,
4b25f0cacea237aafc70fbc6c14da88f,"N13",1,"Encerrado/a",835.7572924874,2021-04-14,15,,,Estrada fechada,Indefinido,"41.5252237057,-8.7745263122",Braga,1,
4b25f0cacea237aafc70fbc6c14da88f,"N13",1,"Encerrado/a",835.7572924874,2021-04-14,15,,,Estrada fechada,Indefinido,"41.5251392411,-8.7737229906",Braga,1,
4b25f0cacea237aafc70fbc6c14da88f,"N13",1,"Encerrado/a",835.7572924874,2021-04-14,15,,,Estrada fechada,Indefinido,"41.5251070491,-8.7736465476",Braga,1,
4b25f0cacea237aafc70fbc6c14da88f,"N13",1,"Encerrado/a",835.7572924874,2021-04-14,15,,,Estrada fechada,Indefinido,"41.5251070491,-8.7735553525",Braga,1,
4b25f0cacea237aafc70fbc6c14da88f,"N13",1,"Encerrado/a",835.7572924874,2021-04-14,15,,,Estrada fechada,Indefinido,"41.5250815716,-8.7732844494",Braga,1,
4b25f0cacea237aafc70fbc6c14da88f,"N13",1,"Encerrado/a",835.7572924874,2021-04-14,15,,,Estrada fechada,Indefinido,"41.5250560941,-8.7730752371",Braga,1,
4b25f0cacea237aafc70fbc6c14da88f,"N13",1,"Encerrado/a",835.7572924874,2021-04-14,15,,,Estrada fechada,Indefinido,"41.5250038213,-8.7728888236",Braga,1,
4b25f0cacea237aafc70fbc6c14da88f,"N13",1,"Encerrado/a",835.7572924874,2021-04-14,15,,,Estrada fechada,Indefinido,"41.5249716293,-8.7727989696",Braga,1,
4b25f0cacea237aafc70fbc6c14da88f,"N13",1,"Encerrado/a",835.7572924874,2021-04-14,15,,,Estrada fechada,Indefinido,"41.5248965144,-8.7727198444",Braga,1,
4b25f0cacea237aafc70fbc6c14da88f,"N13",1,"Encerrado/a",835.7572924874,2021-04-14,15,,,Estrada fechada,Indefinido,"41.5248737352,-8.7726715647",Braga,1,
4b25f0cacea237aafc70fbc6c14da88f,"N13",1,"Encerrado/a",835.7572924874,2021-04-14,15,,,Estrada fechada,Indefinido,"41.5247757783,-8.7725629352",Braga,1,
4b25f0cacea237aafc70fbc6c14da88f,"N13",1,"Encerrado/a",835.7572924874,2021-04-14,15,,,Estrada fechada,Indefinido,"41.52467255,-8.77249588",Braga,1,
4b25f0cacea237aafc70fbc6c14da88f,"N13",1,"Encerrado/a",835.7572924874,2021-04-14,15,,,Estrada fechada,Indefinido,"41.5245692588,-8.7724476002",Braga,1,
4b25f0cacea237aafc70fbc6c14da88f,"N13",1,"Encerrado/a",835.7572924874,2021-04-14,15,,,Estrada fechada,Indefinido,"41.5244029633,-8.7724274836",Braga,1,
4b25f0cacea237aafc70fbc6c14da88f,"N13",1,"Encerrado/a",835.7572924874,2021-04-14,15,,,Estrada fechada,Indefinido,"41.5243533256,-8.7723845683",Braga,1,
4b25f0cacea237aafc70fbc6c14da88f,"N13",1,"Encerrado/a",835.7572924874,2021-04-14,15,,,Estrada fechada,Indefinido,"41.5241374545,-8.7723523818",Braga,1,
4b25f0cacea237aafc70fbc6c14da88f,"N13",1,"Encerrado/a",835.7572924874,2021-04-14,15,,,Estrada fechada,Indefinido,"41.5239282345,-8.772329583",Braga,1,
4b25f0cacea237aafc70fbc6c14da88f,"N13",1,"Encerrado/a",835.7572924874,2021-04-14,15,,,Estrada fechada,Indefinido,"41.5237954479,-8.7723134898",Braga,1,
4b25f0cacea237aafc70fbc6c14da88f,"N13",1,"Encerrado/a",835.7572924874,2021-04-14,15,,,Estrada fechada,Indefinido,"41.5233542253,-8.7722249769",Braga,1,
4b25f0cacea237aafc70fbc6c14da88f,"N13",1,"Encerrado/a",835.7572924874,2021-04-14,15,,,Estrada fechada,Indefinido,"41.5230081983,-8.7721324406",Braga,1,
4b25f0cacea237aafc70fbc6c14da88f,"N13",1,"Encerrado/a",835.7572924874,2021-04-14,15,,,Estrada fechada,Indefinido,"41.5226675663,-8.772021129",Braga,1,
4b25f0cacea237aafc70fbc6c14da88f,"N13",1,"Encerrado/a",835.7572924874,2021-04-14,15,,,Estrada fechada,Indefinido,"41.5221284379,-8.7718119167",Braga,1,
4b25f0cacea237aafc70fbc6c14da88f,"N13",1,"Encerrado/a",835.7572924874,2021-04-14,15,,,Estrada fechada,Indefinido,"41.5214807373,-8.771559789",Braga,1,
4b25f0cacea237aafc70fbc6c14da88f,"N13",1,"Encerrado/a",835.7572924874,2021-04-14,15,,,Estrada fechada,Indefinido,"41.5213251652,-8.7714927338",Braga,1,
4b25f0cacea237aafc70fbc6c14da88f,"N13",1,"Encerrado/a",835.7572924874,2021-04-14,15,,,Estrada fechada,Indefinido,"41.5212674924,-8.7714672528",Braga,1,
4b25f0cacea237aafc70fbc6c14da88f,"N13",1,"Encerrado/a",835.7572924874,2021-04-14,15,,,Estrada fechada,Indefinido,"41.5209228348,-8.7713183902",Braga,1,
4b25f0cacea237aafc70fbc6c14da88f,"N13",1,"Encerrado/a",835.7572924874,2021-04-14,15,,,Estrada fechada,Indefinido,"41.5207350672,-8.7712379239",Braga,1,
4b25f0cacea237aafc70fbc6c14da88f,"N13",1,"Encerrado/a",835.7572924874,2021-04-14,15,,,Estrada fechada,Indefinido,"41.520355514,-8.7712271951",Braga,1,
8ce8cddae378c4d97e4afd46029925fb,"N103,N13,A28",3,"Trabalhos na estrada",192.7995019459,2021-05-14,13,,,Trabalhos na estrada,Desconhecido,"41.6409261986,-8.7688588045",Braga,1,
8ce8cddae378c4d97e4afd46029925fb,"N103,N13,A28",3,"Trabalhos na estrada",192.7995019459,2021-05-14,13,,,Trabalhos na estrada,Desconhecido,"41.6409758094,-8.76888965",Braga,1,
8ce8cddae378c4d97e4afd46029925fb,"N103,N13,A28",3,"Trabalhos na estrada",192.7995019459,2021-05-14,13,,,Trabalhos na estrada,Desconhecido,"41.6413620458,-8.7691511653",Braga,1,
8ce8cddae378c4d97e4afd46029925fb,"N103,N13,A28",3,"Trabalhos na estrada",192.7995019459,2021-05-14,13,,,Trabalhos na estrada,Desconhecido,"41.6424738251,-8.7699048661",Braga,1,
932f4774e63c7093efb4fa51bfce8e63,"N13,N308",2,"Trabalhos na estrada,Nova disposicao de trabalhos na estrada",192.7995019459,2021-05-14,13,,,Trabalhos na estrada,Desconhecido,"41.6424738251,-8.7699048661",Braga,1,
932f4774e63c7093efb4fa51bfce8e63,"N13,N308",2,"Trabalhos na estrada,Nova disposicao de trabalhos na estrada",192.7995019459,2021-05-14,13,,,Trabalhos na estrada,Desconhecido,"41.6413620458,-8.7691511653",Braga,1,
932f4774e63c7093efb4fa51bfce8e63,"N13,N308",2,"Trabalhos na estrada,Nova disposicao de trabalhos na estrada",192.7995019459,2021-05-14,13,,,Trabalhos na estrada,Desconhecido,"41.6409758094,-8.76888965",Braga,1,
932f4774e63c7093efb4fa51bfce8e63,"N13,N308",2,"Trabalhos na estrada,Nova disposicao de trabalhos na estrada",192.7995019459,2021-05-14,13,,,Trabalhos na estrada,Desconhecido,"41.6409261986,-8.7688588045",Braga,1,
8cbfc3b019427904219623f4802dd577,"N13",1,"Transito parado",236.4067395699,2021-05-15,12,2021-05-15,16,Congestionamento,Elevado,"41.3859285796,-8.7651439451",Braga,13,3.5
8cbfc3b019427904219623f4802dd577,"N13",1,"Transito parado",236.4067395699,2021-05-15,12,2021-05-15,16,Congestionamento,Elevado,"41.3858749368,-8.765130534",Braga,13,3.5
8cbfc3b019427904219623f4802dd577,"N13",1,"Transito parado",236.4067395699,2021-05-15,12,2021-05-15,16,Congestionamento,Elevado,"41.3855597452,-8.7650192223",Braga,13,3.5
8cbfc3b019427904219623f4802dd577,"N13",1,"Transito parado",236.4067395699,2021-05-15,12,2021-05-15,16,Congestionamento,Elevado,"41.3853425312,-8.7649038874",Braga,13,3.5
8cbfc3b019427904219623f4802dd577,"N13",1,"Transito parado",236.4067395699,2021-05-15,12,2021-05-15,16,Congestionamento,Elevado,"41.3852687638,-8.764860972",Braga,13,3.5
8cbfc3b019427904219623f4802dd577,"N13",1,"Transito parado",236.4067395699,2021-05-15,12,2021-05-15,16,Congestionamento,Elevado,"41.3850970798,-8.7647268616",Braga,13,3.5
8cbfc3b019427904219623f4802dd577,"N13",1,"Transito parado",236.4067395699,2021-05-15,12,2021-05-15,16,Congestionamento,Elevado,"41.3848503068,-8.764527037",Braga,13,3.5
8cbfc3b019427904219623f4802dd577,"N13",1,"Transito parado",236.4067395699,2021-05-15,12,2021-05-15,16,Congestionamento,Elevado,"41.3847349697,-8.7644291364",Braga,13,3.5
8cbfc3b019427904219623f4802dd577,"N13",1,"Transito parado",236.4067395699,2021-05-15,12,2021-05-15,16,Congestionamento,Elevado,"41.3846464857,-8.76436074",Braga,13,3.5
8cbfc3b019427904219623f4802dd577,"N13",1,"Transito parado",236.4067395699,2021-05-15,12,2021-05-15,16,Congestionamento,Elevado,"41.3843259426,-8.7640952013",Braga,13,3.5
8cbfc3b019427904219623f4802dd577,"N13",1,"Transito parado",236.4067395699,2021-05-15,12,2021-05-15,16,Congestionamento,Elevado,"41.3840805503,-8.7639034234",Braga,13,3.5
8cbfc3b019427904219623f4802dd577,"N13",1,"Transito parado",236.4067395699,2021-05-15,12,2021-05-15,16,Congestionamento,Elevado,"41.3840443262,-8.7638739191",Braga,13,3.5
90064c9a2f83975888d5c354850e9776,"A28",1,"Encerrado/a",951.9366178396,2021-05-14,10,,,Estrada fechada,Indefinido,"41.5295099214,-8.7623236023",Braga,1,
90064c9a2f83975888d5c354850e9776,"A28",1,"Encerrado/a",951.9366178396,2021-05-14,10,,,Estrada fechada,Indefinido,"41.5293959079,-8.762448325",Braga,1,
90064c9a2f83975888d5c354850e9776,"A28",1,"Encerrado/a",951.9366178396,2021-05-14,10,,,Estrada fechada,Indefinido,"41.5292416726,-8.7627165459",Braga,1,
90064c9a2f83975888d5c354850e9776,"A28",1,"Encerrado/a",951.9366178396,2021-05-14,10,,,Estrada fechada,Indefinido,"41.529104881,-8.7630089067",Braga,1,
90064c9a2f83975888d5c354850e9776,"A28",1,"Encerrado/a",951.9366178396,2021-05-14,10,,,Estrada fechada,Indefinido,"41.528921153,-8.7634045325",Braga,1,
90064c9a2f83975888d5c354850e9776,"A28",1,"Encerrado/a",951.9366178396,2021-05-14,10,,,Estrada fechada,Indefinido,"41.5287723129,-8.7637223743",Braga,1,
90064c9a2f83975888d5c354850e9776,"A28",1,"Encerrado/a",951.9366178396,2021-05-14,10,,,Estrada fechada,Indefinido,"41.5284436964,-8.7644277953",Braga,1,
90064c9a2f83975888d5c354850e9776,"A28",1,"Encerrado/a",951.9366178396,2021-05-14,10,,,Estrada fechada,Indefinido,"41.5280319978,-8.7653142653",Braga,1,
90064c9a2f83975888d5c354850e9776,"A28",1,"Encerrado/a",951.9366178396,2021-05-14,10,,,Estrada fechada,Indefinido,"41.5277423452,-8.7659365378",Braga,1,
90064c9a2f83975888d5c354850e9776,"A28",1,"Encerrado/a",951.9366178396,2021-05-14,10,,,Estrada fechada,Indefinido,"41.5270007005,-8.7675592743",Braga,1,
90064c9a2f83975888d5c354850e9776,"A28",1,"Encerrado/a",951.9366178396,2021-05-14,10,,,Estrada fechada,Indefinido,"41.526407956,-8.7687810205",Braga,1,
90064c9a2f83975888d5c354850e9776,"A28",1,"Encerrado/a",951.9366178396,2021-05-14,10,,,Estrada fechada,Indefinido,"41.5257494422,-8.7702683054",Braga,1,
90064c9a2f83975888d5c354850e9776,"A28",1,"Encerrado/a",951.9366178396,2021-05-14,10,,,Estrada fechada,Indefinido,"41.5256850589,-8.7704480134",Braga,1,
90064c9a2f83975888d5c354850e9776,"A28",1,"Encerrado/a",951.9366178396,2021-05-14,10,,,Estrada fechada,Indefinido,"41.5255294969,-8.7708677791",Braga,1,
90064c9a2f83975888d5c354850e9776,"A28",1,"Encerrado/a",951.9366178396,2021-05-14,10,,,Estrada fechada,Indefinido,"41.5254316037,-8.7711011313",Braga,1,
90064c9a2f83975888d5c354850e9776,"A28",1,"Encerrado/a",951.9366178396,2021-05-14,10,,,Estrada fechada,Indefinido,"41.5253564894,-8.771405562",Braga,1,
90064c9a2f83975888d5c354850e9776,"A28",1,"Encerrado/a",951.9366178396,2021-05-14,10,,,Estrada fechada,Indefinido,"41.5253350282,-8.7714900516",Braga,1,
90064c9a2f83975888d5c354850e9776,"A28",1,"Encerrado/a",951.9366178396,2021-05-14,10,,,Estrada fechada,Indefinido,"41.5252975023,-8.771777048",Braga,1,
90064c9a2f83975888d5c354850e9776,"A28",1,"Encerrado/a",951.9366178396,2021-05-14,10,,,Estrada fechada,Indefinido,"41.5253095508,-8.7720238112",Braga,1,
90064c9a2f83975888d5c354850e9776,"A28",1,"Encerrado/a",951.9366178396,2021-05-14,10,,,Estrada fechada,Indefinido,"41.525331012,-8.7721606038",Braga,1,
c08cf08c079556517ba26250b83f3fd5,"",0,"Encerrado/a",84.5688042874,2021-05-15,13,,,Estrada fechada,Indefinido,"41.3817322333,-8.7631738625",Braga,1,
c08cf08c079556517ba26250b83f3fd5,"",0,"Encerrado/a",84.5688042874,2021-05-15,13,,,Estrada fechada,Indefinido,"41.382082285,-8.7622739814",Braga,1,
1b244b42ecb7c9c70af7e5a83fbcf094,"N205",1,"Encerrado/a",96.5129757643,2019-08-24,11,,,Estrada fechada,Indefinido,"41.3938102571,-8.756892129",Braga,1,
1b244b42ecb7c9c70af7e5a83fbcf094,"N205",1,"Encerrado/a",96.5129757643,2019-08-24,11,,,Estrada fechada,Indefinido,"41.3938840148,-8.7569658898",Braga,1,
1b244b42ecb7c9c70af7e5a83fbcf094,"N205",1,"Encerrado/a",96.5129757643,2019-08-24,11,,,Estrada fechada,Indefinido,"41.3939175296,-8.7569927119",Braga,1,
